Reference:  277 apertures in PRDOPSSOC-M-024
Comparison: 277 apertures in pre_delivery

Number of modified apertures 277. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
MIRIFU_3BSLICE05                XIdlVert3               -2.8357               -2.9172        0.081500     2.7938
MIRIFU_3BSLICE05                XIdlVert4                3.0947                2.8033        0.291400     9.4161
MIRIFU_3BSLICE05                YIdlVert1                0.5953                0.5572        0.038100     6.4001
MIRIFU_3BSLICE05                YIdlVert2               -0.1785               -0.1891        0.010600     5.6055
MIRIFU_3BSLICE05                YIdlVert3                -0.571               -0.5817        0.010700     1.8394
MIRIFU_3BSLICE05                YIdlVert4                0.2119                0.1735        0.038400    18.1218

MIRIFU_3BSLICE06                XIdlVert1                3.0148                2.7117        0.303100    10.0537
MIRIFU_3BSLICE06                XIdlVert2               -2.8201               -2.9043        0.084200     2.8991
MIRIFU_3BSLICE06                XIdlVert3               -2.7842               -2.8685        0.084300     2.9388
MIRIFU_3BSLICE06                XIdlVert4                3.0589                2.7554        0.303500     9.9219
MIRIFU_3BSLICE06                YIdlVert1                0.5947                0.5546        0.040100     6.7429
MIRIFU_3BSLICE06                YIdlVert2               -0.1757               -0.1868        0.011100     5.9422
MIRIFU_3BSLICE06                YIdlVert3                -0.568               -0.5793        0.011300     1.9506
MIRIFU_3BSLICE06                YIdlVert4                0.2113                0.1708        0.040500    19.1671

MIRIFU_3BSLICE07                XIdlVert1                3.0018                2.7009        0.300900    10.0240
MIRIFU_3BSLICE07                XIdlVert2               -2.9118                -3.009        0.097200     3.2303
MIRIFU_3BSLICE07                XIdlVert3                -2.876               -2.9733        0.097300     3.2725
MIRIFU_3BSLICE07                XIdlVert4                3.0459                2.7446        0.301300     9.8920
MIRIFU_3BSLICE07                YIdlVert1                0.5971                0.5569        0.040200     6.7325
MIRIFU_3BSLICE07                YIdlVert2               -0.1917               -0.2046        0.012900     6.3050
MIRIFU_3BSLICE07                YIdlVert3               -0.5842               -0.5973        0.013100     2.1932
MIRIFU_3BSLICE07                YIdlVert4                0.2137                0.1731        0.040600    18.9986

MIRIFU_3BSLICE08                XIdlVert1                3.0686                2.7961        0.272500     8.8803
MIRIFU_3BSLICE08                XIdlVert2               -2.9231               -3.0284        0.105300     3.4771
MIRIFU_3BSLICE08                XIdlVert3               -2.8873               -2.9928        0.105500     3.5251
MIRIFU_3BSLICE08                XIdlVert4                3.1128                2.8399        0.272900     8.7670
MIRIFU_3BSLICE08                YIdlVert1                0.6101                0.5734        0.036700     6.0154
MIRIFU_3BSLICE08                YIdlVert2               -0.1971               -0.2113        0.014200     6.7203
MIRIFU_3BSLICE08                YIdlVert3               -0.5897                -0.604        0.014300     2.3675
MIRIFU_3BSLICE08                YIdlVert4                0.2268                0.1897        0.037100    16.3580

MIRIFU_3BSLICE09                XIdlVert1                3.1048                2.8313        0.273500     8.8089
MIRIFU_3BSLICE09                XIdlVert2                -2.734               -2.8136        0.079600     2.8291
MIRIFU_3BSLICE09                XIdlVert3               -2.6979               -2.7777        0.079800     2.8729
MIRIFU_3BSLICE09                XIdlVert4                 3.149                2.8751        0.273900     8.6980
MIRIFU_3BSLICE09                YIdlVert1                0.6192                 0.582        0.037200     6.0078
MIRIFU_3BSLICE09                YIdlVert2               -0.1753               -0.1861        0.010800     5.8033
MIRIFU_3BSLICE09                YIdlVert3               -0.5675               -0.5785        0.011000     1.9015
MIRIFU_3BSLICE09                YIdlVert4                 0.236                0.1983        0.037700    15.9746

MIRIFU_3BSLICE10                XIdlVert1                3.1461                 2.881        0.265100     8.4263
MIRIFU_3BSLICE10                XIdlVert2               -2.6908               -2.7489        0.058100     2.1136
MIRIFU_3BSLICE10                XIdlVert3               -2.6547               -2.7128        0.058100     2.1417
MIRIFU_3BSLICE10                XIdlVert4                3.1904                2.9249        0.265500     8.3218
MIRIFU_3BSLICE10                YIdlVert1                0.6292                0.5927        0.036500     5.8010
MIRIFU_3BSLICE10                YIdlVert2                -0.173                -0.181        0.008000     4.4199
MIRIFU_3BSLICE10                YIdlVert3               -0.5651               -0.5732        0.008100     1.4131
MIRIFU_3BSLICE10                YIdlVert4                 0.246                0.2091        0.036900    15.0000

MIRIFU_3BSLICE11                XIdlVert1                3.1217                2.8672        0.254500     8.1526
MIRIFU_3BSLICE11                XIdlVert2                -2.712               -2.7916        0.079600     2.8514
MIRIFU_3BSLICE11                XIdlVert3               -2.6759               -2.7556        0.079700     2.8923
MIRIFU_3BSLICE11                XIdlVert4                3.1659                2.9111        0.254800     8.0483
MIRIFU_3BSLICE11                YIdlVert1                0.6299                0.5946        0.035300     5.6041
MIRIFU_3BSLICE11                YIdlVert2               -0.1796               -0.1906        0.011000     5.7712
MIRIFU_3BSLICE11                YIdlVert3               -0.5718               -0.5829        0.011100     1.9043
MIRIFU_3BSLICE11                YIdlVert4                0.2467                 0.211        0.035700    14.4710

MIRIFU_3BSLICE12                XIdlVert1                3.1432                 2.871        0.272200     8.6600
MIRIFU_3BSLICE12                XIdlVert2               -2.8343               -2.9073        0.073000     2.5109
MIRIFU_3BSLICE12                XIdlVert3               -2.7984               -2.8715        0.073100     2.5457
MIRIFU_3BSLICE12                XIdlVert4                3.1874                2.9149        0.272500     8.5493
MIRIFU_3BSLICE12                YIdlVert1                0.6372                0.5991        0.038100     5.9793
MIRIFU_3BSLICE12                YIdlVert2               -0.2003               -0.2105        0.010200     4.8456
MIRIFU_3BSLICE12                YIdlVert3               -0.5926                -0.603        0.010400     1.7247
MIRIFU_3BSLICE12                YIdlVert4                 0.254                0.2154        0.038600    15.1969

MIRIFU_3BSLICE13                XIdlVert1                3.1332                2.8581        0.275100     8.7802
MIRIFU_3BSLICE13                XIdlVert2               -2.8365               -2.8939        0.057400     1.9835
MIRIFU_3BSLICE13                XIdlVert3               -2.8005                -2.858        0.057500     2.0119
MIRIFU_3BSLICE13                XIdlVert4                3.1775                 2.902        0.275500     8.6703
MIRIFU_3BSLICE13                YIdlVert1                  0.64                0.6011        0.038900     6.0781
MIRIFU_3BSLICE13                YIdlVert2               -0.2044               -0.2125        0.008100     3.8118
MIRIFU_3BSLICE13                YIdlVert3               -0.5968                -0.605        0.008200     1.3554
MIRIFU_3BSLICE13                YIdlVert4                0.2567                0.2174        0.039300    15.3097

MIRIFU_3BSLICE14                XIdlVert1                3.1313                2.8569        0.274400     8.7631
MIRIFU_3BSLICE14                XIdlVert2               -2.8507               -2.9349        0.084200     2.8689
MIRIFU_3BSLICE14                XIdlVert3               -2.8148               -2.8991        0.084300     2.9078
MIRIFU_3BSLICE14                XIdlVert4                3.1755                2.9008        0.274700     8.6506
MIRIFU_3BSLICE14                YIdlVert1                0.6439                0.6047        0.039200     6.0879
MIRIFU_3BSLICE14                YIdlVert2               -0.2101               -0.2221        0.012000     5.4030
MIRIFU_3BSLICE14                YIdlVert3               -0.6025               -0.6147        0.012200     1.9847
MIRIFU_3BSLICE14                YIdlVert4                0.2607                0.2211        0.039600    15.1899

MIRIFU_3BSLICE15                XIdlVert1                3.1989                2.8948        0.304100     9.5064
MIRIFU_3BSLICE15                XIdlVert2                -2.857               -2.9776        0.120600     4.0502
MIRIFU_3BSLICE15                XIdlVert3               -2.8211               -2.9418        0.120700     4.1029
MIRIFU_3BSLICE15                XIdlVert4                3.2432                2.9387        0.304500     9.3889
MIRIFU_3BSLICE15                YIdlVert1                0.6579                0.6141        0.043800     6.6575
MIRIFU_3BSLICE15                YIdlVert2               -0.2148               -0.2321        0.017300     7.4537
