Reference:  189 apertures in PRDOPSSOC-H-015
Comparison: 189 apertures in new pre-delivery

Number of modified apertures 189. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRCB5_SUB64P                   Idl2SciX43 -1.83323896619164e-08 -1.818520695188476e-08        0.000000     0.8029
NRCB5_SUB64P                   Idl2SciX44 -3.18413023645141e-09 -3.096823847604932e-09        0.000000     2.7419
NRCB5_SUB64P                   Idl2SciX50 -5.96939873066197e-11 -5.965778563785722e-11        0.000000     0.0606
NRCB5_SUB64P                   Idl2SciX51  7.43660852392606e-12 7.705397590922447e-12        0.000000     3.4883
NRCB5_SUB64P                   Idl2SciX52 -1.21076176798141e-10 -1.21089686065535e-10        0.000000     0.0112
NRCB5_SUB64P                   Idl2SciX53  8.86237924681631e-12 9.443536778030144e-12        0.000000     6.1540
NRCB5_SUB64P                   Idl2SciX54 -6.04020060182091e-11  -6.0451974458685e-11        0.000000     0.0827
NRCB5_SUB64P                   Idl2SciX55  1.42671658757734e-12 1.715652940015653e-12        0.000000    16.8412
NRCB5_SUB64P                   Idl2SciY10    -0.184127465307148   -0.1076906999224424        0.076437    41.5130
NRCB5_SUB64P                   Idl2SciY11       15.985329103632     15.98602677928612        0.000698     0.0044
NRCB5_SUB64P                   Idl2SciY20  -0.00183438803086757 -0.001835228443967916        0.000001     0.0458
NRCB5_SUB64P                   Idl2SciY21 -0.000185553688078651 -0.0001659655396669491        0.000020    10.5566
NRCB5_SUB64P                   Idl2SciY22  0.000213053168897282 0.0002138935819976062        0.000001     0.3929
NRCB5_SUB64P                   Idl2SciY30 -1.11723684114172e-06 -1.16423796951714e-06        0.000000     4.0371
NRCB5_SUB64P                   Idl2SciY31 -9.82320250716183e-06 -9.836042592950616e-06        0.000000     0.1305
NRCB5_SUB64P                   Idl2SciY32 -3.03309457033368e-06 -3.074375980125648e-06        0.000000     1.3428
NRCB5_SUB64P                   Idl2SciY33 -9.43819653025165e-06 -9.423594752382044e-06        0.000000     0.1547
NRCB5_SUB64P                   Idl2SciY40 -3.49681782868603e-09 -3.572624850794582e-09        0.000000     2.1219
NRCB5_SUB64P                   Idl2SciY41 -1.57702466084787e-08 -1.593748625504969e-08        0.000000     1.0493
NRCB5_SUB64P                   Idl2SciY42  -2.4569109161277e-08 -2.454537780870362e-08        0.000000     0.0966
NRCB5_SUB64P                   Idl2SciY43 -1.41213884699223e-08 -1.427771914869876e-08        0.000000     1.0949
NRCB5_SUB64P                   Idl2SciY44 -2.04861223102367e-08 -2.04182257389859e-08        0.000000     0.3314
NRCB5_SUB64P                   Idl2SciY50  1.08676571095754e-12 7.875943593200063e-13        0.000000    27.5286
NRCB5_SUB64P                   Idl2SciY51 -6.25935568017139e-11 -6.254128926105949e-11        0.000000     0.0835
NRCB5_SUB64P                   Idl2SciY52  8.06286674967154e-12 7.553855592840027e-12        0.000000     6.3130
NRCB5_SUB64P                   Idl2SciY53 -1.18917618112361e-10 -1.188972566494273e-10        0.000000     0.0171
NRCB5_SUB64P                   Idl2SciY54  7.01839529501257e-12 6.823231919210766e-12        0.000000     2.7807
NRCB5_SUB64P                   Idl2SciY55 -5.57096221577255e-11 -5.574271489735709e-11        0.000000     0.0594

NRCB5_SUB160P                   YIdlVert1                -8.338               -8.3379        0.000100     0.0012
NRCB5_SUB160P                  Idl2SciX10      16.0394908513294     16.03966868690728        0.000178     0.0011
NRCB5_SUB160P                  Idl2SciX11    0.0755315754141147 -0.0004505669900746606        0.075982   100.5965
NRCB5_SUB160P                  Idl2SciX20 -0.000931706635342851  -0.00092263432755559        0.000009     0.9737
NRCB5_SUB160P                  Idl2SciX21   0.00191505229137656  0.001915194750043178        0.000000     0.0074
NRCB5_SUB160P                  Idl2SciX22 -0.000907598134475446 -0.0009166704422627063        0.000009     0.9897
NRCB5_SUB160P                  Idl2SciX30 -9.24986250518563e-06 -9.265203272365683e-06        0.000000     0.1656
NRCB5_SUB160P                  Idl2SciX31 -3.26189226889302e-06 -3.214833004763545e-06        0.000000     1.4427
NRCB5_SUB160P                  Idl2SciX32 -8.92600822493636e-06 -8.912546311472521e-06        0.000000     0.1508
NRCB5_SUB160P                  Idl2SciX33 -1.23280201798998e-06 -1.190549944250739e-06        0.000000     3.4273
NRCB5_SUB160P                  Idl2SciX40 -1.85952845063188e-08 -1.867883316193289e-08        0.000000     0.4473
NRCB5_SUB160P                  Idl2SciX41  -1.7712932101767e-08 -1.756057027231821e-08        0.000000     0.8602
NRCB5_SUB160P                  Idl2SciX42 -2.11899119022163e-08 -2.119544682450915e-08        0.000000     0.0261
NRCB5_SUB160P                  Idl2SciX43 -1.80975654566371e-08 -1.795485096673952e-08        0.000000     0.7886
NRCB5_SUB160P                  Idl2SciX44 -3.10743345610692e-09 -3.022039826395225e-09        0.000000     2.7480
NRCB5_SUB160P                  Idl2SciX50 -5.96939816410656e-11 -5.965812192857083e-11        0.000000     0.0601
NRCB5_SUB160P                  Idl2SciX51  7.43665142914248e-12 7.702948341398497e-12        0.000000     3.4571
NRCB5_SUB160P                  Idl2SciX52 -1.21076179204993e-10 -1.210895771997823e-10        0.000000     0.0111
NRCB5_SUB160P                  Idl2SciX53  8.86247190269518e-12 9.438234910039823e-12        0.000000     6.1003
NRCB5_SUB160P                  Idl2SciX54 -6.04020140870187e-11 -6.045152441788225e-11        0.000000     0.0819
NRCB5_SUB160P                  Idl2SciX55  1.42676260450386e-12 1.713014193192054e-12        0.000000    16.7104
NRCB5_SUB160P                  Idl2SciY10    -0.178832085953427   -0.1031065837131851        0.075726    42.3445
NRCB5_SUB160P                  Idl2SciY11      15.9850699790518     15.98573777410795        0.000668     0.0042
NRCB5_SUB160P                  Idl2SciY20  -0.00181929435023515 -0.001819967468900809        0.000001     0.0370
NRCB5_SUB160P                  Idl2SciY21 -0.000151886108044266 -0.0001322985600840883        0.000020    12.8962
NRCB5_SUB160P                  Idl2SciY22  0.000247454332211891 0.0002481274508775338        0.000001     0.2713
NRCB5_SUB160P                  Idl2SciY30 -1.08111574539109e-06 -1.127120773541985e-06        0.000000     4.0816
NRCB5_SUB160P                  Idl2SciY31 -9.70542266379384e-06 -9.717588200413559e-06        0.000000     0.1252
NRCB5_SUB160P                  Idl2SciY32   -2.919947643147e-06 -2.960450003674585e-06        0.000000     1.3681
NRCB5_SUB160P                  Idl2SciY33 -9.33127704617061e-06 -9.317348740424108e-06        0.000000     0.1493
NRCB5_SUB160P                  Idl2SciY40 -3.43717502526852e-09 -3.510695074114599e-09        0.000000     2.0942
NRCB5_SUB160P                  Idl2SciY41 -1.54379695900428e-08 -1.560149970017061e-08        0.000000     1.0482
NRCB5_SUB160P                  Idl2SciY42 -2.42196335173362e-08 -2.41965545468395e-08        0.000000     0.0953
NRCB5_SUB160P                  Idl2SciY43 -1.38194545568966e-08 -1.397217611662759e-08        0.000000     1.0930
NRCB5_SUB160P                  Idl2SciY44 -2.01966761734196e-08 -2.013084911473908e-08        0.000000     0.3259
NRCB5_SUB160P                  Idl2SciY50  1.08671802441674e-12 7.903243261627357e-13        0.000000    27.2742
NRCB5_SUB160P                  Idl2SciY51 -6.25935486561181e-11 -6.254177673041067e-11        0.000000     0.0827
NRCB5_SUB160P                  Idl2SciY52  8.06278570571275e-12  7.55850549943495e-12        0.000000     6.2544
NRCB5_SUB160P                  Idl2SciY53 -1.18917615152565e-10 -1.18897458661945e-10        0.000000     0.0169
NRCB5_SUB160P                  Idl2SciY54  7.01836427812907e-12 6.825018013832775e-12        0.000000     2.7549
NRCB5_SUB160P                  Idl2SciY55 -5.57096275046381e-11 -5.57424170211457e-11        0.000000     0.0588

NRCB5_SUB400P                 V3IdlYAngle              0.264687            0.26468658        0.000000     0.0002
NRCB5_SUB400P                 V3SciYAngle              0.264687            0.26468658        0.000000     0.0002
NRCB5_SUB400P                   XIdlVert1              -17.6849              -17.6843        0.000600     0.0034
NRCB5_SUB400P                   XIdlVert3                7.2694                7.2695        0.000100     0.0014
NRCB5_SUB400P                   XIdlVert4              -17.6436              -17.6435        0.000100     0.0006
NRCB5_SUB400P                   YIdlVert1              -19.7176              -19.7169        0.000700     0.0036
NRCB5_SUB400P                   YIdlVert2              -19.6021              -19.6019        0.000200     0.0010
NRCB5_SUB400P                   YIdlVert4                5.3252                5.3253        0.000100     0.0019
NRCB5_SUB400P                  Idl2SciX10      16.0385704114908     16.03874568971845        0.000175     0.0011
NRCB5_SUB400P                  Idl2SciX11    0.0749841109414011 -0.0004022181738013442        0.075386   100.5364
NRCB5_SUB400P                  Idl2SciX20 -0.000821151672606048 -0.0008117398533980327        0.000009     1.1462
NRCB5_SUB400P                  Idl2SciX21   0.00200261979457268  0.002002141226237189        0.000000     0.0239
NRCB5_SUB400P                  Idl2SciX22 -0.000862647966203988 -0.0008720597854120069        0.000009     1.0793
NRCB5_SUB400P                  Idl2SciX30 -8.92277919263652e-06 -8.936397395146731e-06        0.000000     0.1524
NRCB5_SUB400P                  Idl2SciX31 -2.91995261181435e-06 -2.874631158528256e-06        0.000000     1.5521
NRCB5_SUB400P                  Idl2SciX32 -8.57909118041717e-06 -8.56741614711531e-06        0.000000     0.1361
NRCB5_SUB400P                  Idl2SciX33 -1.12373049071147e-06 -1.083433738732282e-06        0.000000     3.5860
NRCB5_SUB400P                  Idl2SciX40 -1.75381207566085e-08 -1.761731555472014e-08        0.000000     0.4495
NRCB5_SUB400P                  Idl2SciX41 -1.69202029756685e-08 -1.677746011944368e-08        0.000000     0.8436
NRCB5_SUB400P                  Idl2SciX42 -1.99686044912501e-08 -1.99735044432626e-08        0.000000     0.0245
NRCB5_SUB400P                  Idl2SciX43 -1.72631676405958e-08 -1.712946217160279e-08        0.000000     0.7745
NRCB5_SUB400P                  Idl2SciX44 -2.91441961766524e-09 -2.83359150221612e-09        0.000000     2.7734
NRCB5_SUB400P                  Idl2SciX50 -5.96939769368555e-11 -5.96584010740026e-11        0.000000     0.0596
NRCB5_SUB400P                  Idl2SciX51  7.43668705389752e-12 7.700914633813563e-12        0.000000     3.4311
NRCB5_SUB400P                  Idl2SciX52 -1.21076181203372e-10 -1.210894866044824e-10        0.000000     0.0110
NRCB5_SUB400P                  Idl2SciX53   8.8625488360944e-12  9.43383264936512e-12        0.000000     6.0557
NRCB5_SUB400P                  Idl2SciX54 -6.04020207866331e-11 -6.045115065708992e-11        0.000000     0.0813
NRCB5_SUB400P                  Idl2SciX55  1.42680081297722e-12 1.710823221390336e-12        0.000000    16.6015
NRCB5_SUB400P                  Idl2SciY10    -0.165371592563743  -0.09024454076231164        0.075127    45.4292
NRCB5_SUB400P                  Idl2SciY11      15.9831956899502      15.9837964248088        0.000601     0.0038
NRCB5_SUB400P                  Idl2SciY20  -0.00177261183589771 -0.001772856413144375        0.000000     0.0138
NRCB5_SUB400P                  Idl2SciY21  -6.2057879342583e-05 -4.201056931807939e-05        0.000020    32.3042
NRCB5_SUB400P                  Idl2SciY22  0.000359693203029888 0.0003599377802765467        0.000000     0.0679
NRCB5_SUB400P                  Idl2SciY30  -9.7684925889021e-07 -1.020897548562527e-06        0.000000     4.3147
NRCB5_SUB400P                  Idl2SciY31 -9.36613429634498e-06 -9.37665742299939e-06        0.000000     0.1122
NRCB5_SUB400P                  Idl2SciY32 -2.59840840450613e-06 -2.636983580681571e-06        0.000000     1.4629
NRCB5_SUB400P                  Idl2SciY33 -8.98941337674571e-06 -8.977109364833577e-06        0.000000     0.1369
NRCB5_SUB400P                  Idl2SciY40 -3.22407978689064e-09 -3.293011319444284e-09        0.000000     2.0933
NRCB5_SUB400P                  Idl2SciY41 -1.45879516607666e-08 -1.474261553916957e-08        0.000000     1.0491
NRCB5_SUB400P                  Idl2SciY42 -2.29803938315785e-08 -2.295876644408107e-08        0.000000     0.0941
NRCB5_SUB400P                  Idl2SciY43 -1.30594574121608e-08 -1.320366862716999e-08        0.000000     1.0922
NRCB5_SUB400P                  Idl2SciY44 -1.91859525996938e-08 -1.912423019630595e-08        0.000000     0.3217
NRCB5_SUB400P                  Idl2SciY50  1.08667842964973e-12 7.925910702593794e-13        0.000000    27.0630
NRCB5_SUB400P                  Idl2SciY51 -6.25935418926769e-11 -6.254218133843645e-11        0.000000     0.0821
NRCB5_SUB400P                  Idl2SciY52  8.06271841381762e-12  7.56236633440945e-12        0.000000     6.2057
NRCB5_SUB400P                  Idl2SciY53 -1.18917612694938e-10 -1.188976261699111e-10        0.000000     0.0168
NRCB5_SUB400P                  Idl2SciY54  7.01833852437754e-12 6.826500969253898e-12        0.000000     2.7334
NRCB5_SUB400P                  Idl2SciY55  -5.5709631944233e-11 -5.574216963130805e-11        0.000000     0.0584

NRCB5_TAPSIMG32                Idl2SciX10      16.0116604620458      16.0119821159426        0.000322     0.0020
NRCB5_TAPSIMG32                Idl2SciX11     0.101491872207081 -0.0002658953967477062        0.101758   100.2620
NRCB5_TAPSIMG32                Idl2SciX20 -0.000956286349940426 -0.0009429001353929387        0.000013     1.3998
NRCB5_TAPSIMG32                Idl2SciX21   0.00210596222846549  0.002106699191758454        0.000001     0.0350
NRCB5_TAPSIMG32                Idl2SciX22 -0.000884919277149667 -0.0008983054916971498        0.000013     1.4902
NRCB5_TAPSIMG32                Idl2SciX30 -9.22425656738185e-06 -9.242191118760285e-06        0.000000     0.1941
NRCB5_TAPSIMG32                Idl2SciX31 -2.85648438147983e-06 -2.787532414322614e-06        0.000000     2.4139
NRCB5_TAPSIMG32                Idl2SciX32 -8.43251702815858e-06 -8.417451142473933e-06        0.000000     0.1787
NRCB5_TAPSIMG32                Idl2SciX33 -1.11792753768063e-06 -1.064385476709425e-06        0.000000     4.7894
NRCB5_TAPSIMG32                Idl2SciX40 -1.93355367697462e-08 -1.94289011929653e-08        0.000000     0.4805
NRCB5_TAPSIMG32                Idl2SciX41 -1.47955925462939e-08 -1.458634589492124e-08        0.000000     1.4142
NRCB5_TAPSIMG32                Idl2SciX42 -2.22978735771471e-08 -2.230591655568044e-08        0.000000     0.0361
NRCB5_TAPSIMG32                Idl2SciX43 -1.52129019165292e-08 -1.501271484213477e-08        0.000000     1.3159
NRCB5_TAPSIMG32                Idl2SciX44 -3.32406717530858e-09 -3.228021759245038e-09        0.000000     2.8894
NRCB5_TAPSIMG32                Idl2SciX50 -5.96941880220766e-11 -5.964580153160888e-11        0.000000     0.0811
NRCB5_TAPSIMG32                Idl2SciX51  7.43508833058983e-12  7.79212357931767e-12        0.000000     4.5820
NRCB5_TAPSIMG32                Idl2SciX52  -1.2107609146857e-10 -1.210933711568094e-10        0.000000     0.0143
NRCB5_TAPSIMG32                Idl2SciX53  8.85909633904799e-12 9.631345918954645e-12        0.000000     8.0181
NRCB5_TAPSIMG32                Idl2SciX54 -6.04017201097671e-11 -6.046784683719425e-11        0.000000     0.1094
NRCB5_TAPSIMG32                Idl2SciX55  1.42508616333519e-12 1.809159161563784e-12        0.000000    21.2294
NRCB5_TAPSIMG32                Idl2SciY10    -0.185356061078612  -0.08382808465589633        0.101528    54.7746
NRCB5_TAPSIMG32                Idl2SciY11      15.9752354350284     15.97609078987061        0.000855     0.0054
NRCB5_TAPSIMG32                Idl2SciY20    -0.001714076739361 -0.001714807527631017        0.000001     0.0426
NRCB5_TAPSIMG32                Idl2SciY21 -0.000129421407565443 -0.0001005587366023191        0.000029    22.3013
